year,month,date,temperature,specific humidity,relative humidity,surface pressure,wind speed,wind direction,rainfall
2015,8,23,25.58,18.49,89.06,99.22,2.59,272.5,15.09
2015,8,24,25.2,18.25,89.88,99.26,2.26,281.25,13.7
2015,8,25,25.98,18.31,86.19,99.17,3.6,306.94,5.39
2015,8,26,25.91,18.37,86.81,99.07,3.8,291.56,11.78
2015,8,27,25.82,18.49,87.75,99.03,3.58,278.75,12.36
2015,8,28,25.94,18.62,87.69,99.11,2.78,260.44,7.31
2015,8,29,26.29,18.98,87.5,99.09,2.5,265.81,8.01
2015,8,30,26.37,18.8,86.5,99.13,2.81,278.06,6.5
2015,8,31,26.26,18.68,86.44,99.2,2.71,286.25,10.78
2015,9,1,26.21,18.55,86.12,99.12,2.64,301,5.68
2015,9,2,26.3,18.43,85.12,99.04,2.38,292.88,2.71
2015,9,3,26.63,18.55,83.94,99.06,2.04,281.31,1.31
2015,9,4,26.51,19.29,87.81,99.22,2.99,281.56,3.18
2015,9,5,25.83,18.92,89.88,99.3,2.85,274.75,15.22
2015,9,6,25.71,18.68,89.5,99.34,2.53,213,13.11
2015,9,7,25.08,17.82,88.44,99.33,1.99,244.25,23.89
2015,9,8,24.97,17.76,88.81,99.27,2.52,150.88,14.57
2015,9,9,25.34,17.64,86.38,99.23,2.27,240.44,8.27
2015,9,10,25.88,17.76,84.12,99.26,2.16,244.56,8.72
2015,9,11,26.09,17.7,82.81,99.22,2.57,259.06,8.2
2015,9,12,26.3,18.25,84.44,99.21,2.24,250.62,7.36
2015,9,13,26.19,18.37,85.38,99.27,2.8,246.06,10.2
2015,9,14,26.16,18.8,87.31,99.2,3.74,259.19,31.18
2015,9,15,26.01,18.68,87.56,99.09,3.69,277.44,48.02
2015,9,16,25.55,18.19,87.56,99,3.06,301.12,30.09
2015,9,17,25.39,18.31,88.88,98.86,2.41,272.56,13.42
2015,9,18,26.12,19.41,90.25,98.87,2.97,266.12,10.82
2015,9,19,26.33,19.41,89.06,98.91,2.5,231.31,7.06
2015,9,20,26.07,18.98,88.5,98.94,2.45,252.31,7.14
2015,9,21,26.12,18.49,86.06,98.99,1.99,240.25,1.65
2015,9,22,26.46,17.7,81.12,99.04,1.61,217.44,0.17
2015,9,23,26.77,18.25,82.25,99.14,1.4,247.5,1.8
2015,9,24,26.67,19.29,87.06,99.09,2.18,313.81,8.79
2015,9,25,26.71,19.23,86.62,99.03,2.27,305.06,3.51
2015,9,26,26.44,19.17,87.56,99.03,2.59,311.25,1.18
2015,9,27,26.56,19.1,86.75,99.02,2.82,320.25,8.98
2015,9,28,26.47,18.68,85.38,98.96,2.14,308.12,10.23
2015,9,29,27.13,18.86,83.19,98.84,2.27,253.38,6
2015,9,30,26.19,19.04,88.25,98.95,3.45,215.12,37.44
2015,10,1,26.05,18.86,88.38,99.14,2.1,201.44,13.11
2015,10,2,26.55,19.35,88.12,99.34,2.45,180.06,5.26
2015,10,3,26.62,19.29,87.56,99.41,1.82,217.25,5.01
2015,10,4,26.77,19.1,86.12,99.38,1.7,295.88,11.93
2015,10,5,25.67,18.62,89.19,99.25,2.94,243.12,42.95
2015,10,6,25.18,17.4,85.94,99.14,2.52,181.88,31.06
2015,10,7,25.9,18.31,86.44,99.1,3.47,166.62,8.31
2015,10,8,26.08,18.86,88.12,99.16,4.02,164.12,12.11
2015,10,9,26.51,19.17,87.31,99.13,3.55,169.75,2.16
2015,10,10,26.37,19.04,87.44,99.21,3.16,176.19,2.09
2015,10,11,26.37,18.86,86.81,99.29,2.43,202.06,1.62
2015,10,12,26,17.33,82,99.36,1.77,216.56,1.5
2015,10,13,26.69,18.8,85.06,99.31,1.48,275.56,8.94
2015,10,14,26.83,18.07,81.31,99.32,1.24,233.19,0.8
2015,10,15,26.16,17.09,79.69,99.3,1.74,167.19,0.34
2015,10,16,27.29,17.94,78.69,99.28,1.32,193.69,0.3
2015,10,17,27.3,18.55,80.94,99.3,1.32,192.19,0.76
2015,10,18,27.44,18.98,82.25,99.38,1.19,215.56,2.65
2015,10,19,27.33,18.74,81.81,99.34,1.48,213.75,2.62
2015,10,20,27.29,18.55,80.94,99.15,1.48,165.62,2.97
2015,10,21,27.51,18.19,78.56,99.09,1.75,142.69,9.19
2015,10,22,27.11,17.7,78.25,99.21,1.6,150.5,4
2015,10,23,26.8,16.24,73.62,99.22,1.41,172.88,0.54
2015,10,24,26.19,14.65,68.56,99.16,1.66,140.06,0
2015,10,25,25.96,15.01,71.38,99.23,2.33,139.81,0.04
2015,10,26,26.45,16.24,74.69,99.33,2.2,157.56,0.07
2015,10,27,26.55,17.33,79.12,99.32,1.38,184.56,0.78
2015,10,28,25.62,17.15,82.5,99.31,0.77,195.38,4.45
2015,10,29,26.44,17.88,81.88,99.25,1.19,168.56,8.55
2015,10,30,27.35,18.55,81.06,99.12,2.06,212.94,1.63
2015,10,31,27.6,18.86,80.75,99.05,1.6,175.81,1.75
2015,11,1,26.72,19.29,86.88,99.13,2.28,145.38,19.25
2015,11,2,25.77,18.43,87.69,99.31,3.65,135.75,14.45
2015,11,3,25.96,18.13,85.69,99.35,2.73,163.12,5.86
2015,11,4,26.77,18.37,82.88,99.28,1.72,188.94,2.15
2015,11,5,26.21,18.92,87.81,99.25,1.87,221.94,8.36
2015,11,6,26.71,17.27,78.38,99.16,1.52,173.19,1
2015,11,7,27.11,17.03,75.69,99.17,1.58,145.94,0.6
2015,11,8,27.62,17.27,74.25,99.21,1.46,158.06,0.46
2015,11,9,26.95,16.66,74.12,99.14,1.47,150.56,0.6
2015,11,10,25.11,15.93,78.88,99.05,1.75,172.25,1.21
2015,11,11,26.17,17.7,82.44,98.96,2.22,154.19,3.29
2015,11,12,26.94,18.8,83.88,99.24,2.92,169.81,3.87
2015,11,13,25.94,17.09,80.94,99.37,1.34,221.75,2.77
2015,11,14,25.29,14.1,69.81,99.18,1.62,128.25,0.01
2015,11,15,25.57,14.95,71.88,99.06,1.69,106.75,0.48
2015,11,16,25.37,15.87,77.12,98.98,1.56,119.56,0.72
2015,11,17,26.16,16.11,75.06,98.97,1.92,54.75,0.24
2015,11,18,27.01,17.4,77.06,99,2.01,39.44,0.61
2015,11,19,26.71,18.74,84.06,99.03,2.91,117.81,1.97
2015,11,20,27.01,18.55,82.31,99.08,2.23,143.06,6.64
2015,11,21,27.16,18.43,81.19,99.11,1.99,181.81,5.64
2015,11,22,26.67,17.46,79.12,99.14,1.48,90.5,1.81
2015,11,23,26.69,18.19,82.31,99.23,2.13,158.38,1.7
2015,11,24,26.61,18.86,85.75,99.22,1.66,220.94,8.69
2015,11,25,26.43,16.36,75.69,99.22,1.33,110.94,1.6
2015,11,26,25.4,13.24,65.31,99.3,1.95,159.38,0.05
2015,11,27,25.87,14.89,70.31,99.18,1.69,170.56,0
2015,11,28,26.79,17.27,77.75,99.28,1.43,222,0.03
2015,11,29,26,14.83,70.25,99.39,1.87,144.31,0.05
2015,11,30,26.8,16.6,75.06,99.41,1.18,130.12,0.47
2015,12,1,27,17.21,76.62,99.28,1.45,172.56,0.56
2015,12,2,26.96,17.09,76.25,99.25,1.59,143.38,1.18
2015,12,3,27.04,17.64,78.31,99.28,1.8,167.94,0.66
2015,12,4,26.62,15.44,70.69,99.2,2.3,59.69,0
2015,12,5,26.08,15.44,72.69,99.17,2.79,63.88,0.06
2015,12,6,26.58,16.6,75.31,99.17,2.11,124.81,0.3
2015,12,7,27.22,17.03,74.56,99.23,1.88,134.38,0.2
2015,12,8,26.3,15.62,72.62,99.3,1.82,96.75,0.12
2015,12,9,26.16,15.81,73.38,99.35,2.16,130.94,0.09
2015,12,10,27.56,18.37,79,99.32,1.65,173.69,0.12
2015,12,11,26.4,18.98,87.12,99.24,1.31,226,0.37
2015,12,12,26.89,18.86,84.31,99.15,1.99,189.38,0.54
2015,12,13,26.65,18.68,84.69,99.26,1.34,231.69,1.41
2015,12,14,26.57,17.88,81.44,99.32,1.2,225.88,0.68
2015,12,15,26.87,17.76,79.81,99.29,1.52,183.5,1.01
2015,12,16,26.76,17.46,78.88,99.31,1.34,190.12,0.48
2015,12,17,26.15,15.69,73.81,99.3,1.53,168.88,0.11
2015,12,18,26.1,14.95,70.5,99.4,1.39,164.56,0
2015,12,19,26.72,16.11,73.38,99.51,1.38,160.81,0.01
2015,12,20,26.48,15.56,72.31,99.5,1.76,179.25,0
2015,12,21,26.7,16.54,75.69,99.52,1.82,211.44,0.03
2015,12,22,26.41,15.08,70.5,99.56,2.05,162.06,0.01
2015,12,23,26.05,15.26,72.75,99.58,2.02,159,0.01
2015,12,24,26.01,14.34,68.62,99.51,1.68,168.5,0
2015,12,25,26.15,13.85,66.06,99.46,1.71,150.25,0
2015,12,26,25.74,12.82,63.31,99.49,2.38,139.5,0
2015,12,27,26.23,13.37,64.44,99.53,2.44,102.56,0
2015,12,28,25.95,12.08,59.81,99.64,2.2,132.44,0
2015,12,29,25.62,11.23,56.5,99.55,2.3,129.88,0
2015,12,30,25.9,11.11,54.81,99.4,2.17,94.81,0
2015,12,31,25.28,10.74,55.25,99.47,2.28,94.31,0
2016,1,1,25.24,11.17,57.75,99.62,2.34,126.94,0
2016,1,2,25.3,10.44,54.94,99.71,2.39,114.44,0
2016,1,3,25.09,10.01,53.06,99.59,2.5,145.5,0
2016,1,4,25.3,10.68,55.38,99.56,2.11,138.19,0
2016,1,5,25.26,10.8,55.81,99.54,2.22,171.12,0
2016,1,6,25.4,11.17,56.5,99.49,1.95,173.88,0
2016,1,7,25.55,12.88,63.38,99.54,2.45,163.44,0
2016,1,8,25.88,13.31,64.38,99.57,1.52,121.81,0.01
2016,1,9,25.17,11.41,57.81,99.39,2.38,162.19,0
2016,1,10,25.51,12.27,61.06,99.49,2.08,191.56,0
2016,1,11,25.62,12.27,60.44,99.51,1.78,150.44,0
2016,1,12,25.35,12.02,59.88,99.39,2.01,189.12,0
2016,1,13,25.54,12.51,61.62,99.35,1.91,171,0
2016,1,14,26.16,14.47,68.56,99.35,1.84,226.12,0
2016,1,15,25.24,14.53,72.19,99.29,2.09,180.19,0.02
2016,1,16,25.51,14.77,72.25,99.29,1.94,222.12,0.05
2016,1,17,25.62,13.73,67.75,99.24,2.18,237.75,0.02
2016,1,18,25.95,13.92,67.31,99.18,2.17,170,0.14
2016,1,19,26.38,15.32,71.25,99.18,1.71,210.94,0.13
2016,1,20,25.95,15.14,71.94,99.32,1.75,193.75,0.04
2016,1,21,27.05,15.32,69.31,99.34,2.38,186.44,0.02
2016,1,22,27.76,15.38,66.75,99.32,2.03,180.19,0
2016,1,23,27.67,15.14,65.62,99.42,2.03,180.44,0.01
2016,1,24,27.95,15.56,66.44,99.46,2.02,192.81,0.01
2016,1,25,27.94,15.2,65.5,99.39,2.26,221.56,0.01
2016,1,26,27.39,13.24,59.88,99.36,2.79,203.44,0
2016,1,27,27.12,14.1,64.25,99.37,3.19,288.38,0
2016,1,28,27.06,14.22,65.06,99.4,2.27,193.25,0
2016,1,29,27.37,14.59,65.94,99.45,2.7,259.44,0
2016,1,30,27.48,13,58.12,99.44,2.24,159.69,0
2016,1,31,27.8,12.21,54.81,99.38,1.86,174.38,0
2016,2,1,27.74,11.54,52.19,99.41,1.65,191.12,0
2016,2,2,27.83,11.78,52.81,99.43,1.78,193.38,0
2016,2,3,27.42,11.78,53.31,99.35,1.95,204.69,0
2016,2,4,27.55,12.82,56.88,99.35,2.06,227.88,0.04
2016,2,5,27.4,13.55,60.06,99.35,2.23,201.06,0.18
2016,2,6,27.02,14.89,67.12,99.28,2.09,209.69,0
2016,2,7,27.54,15.38,67.5,99.37,2.71,247.44,0
2016,2,8,28.14,15.14,64.69,99.3,2.88,256.69,0
2016,2,9,27.69,15.87,68.69,99.33,2.48,312.38,0.02
2016,2,10,27.75,15.93,68.81,99.31,2.89,313.94,0.01
2016,2,11,27.47,16.11,70.5,99.28,3.14,321.25,0.01
2016,2,12,27.2,16.17,71.94,99.27,3.33,317.94,0
2016,2,13,27.23,14.95,66.88,99.3,3.72,324.19,0.04
2016,2,14,27.59,14.16,62.44,99.26,3.05,221.88,0
2016,2,15,27.8,13.67,59.94,99.34,2.61,245.31,0
2016,2,16,28.06,14.4,61.75,99.35,2.42,212.69,0
2016,2,17,28.89,13.67,56.62,99.29,2.56,221.81,0
2016,2,18,29.26,14.59,58.38,99.27,2.84,205.44,0
2016,2,19,29.63,14.59,58.19,99.42,2.18,185.44,0.01
2016,2,20,29.47,15.56,61.75,99.45,2.35,224.06,0
2016,2,21,28.91,16.42,66.75,99.42,2.3,294.38,0
2016,2,22,30.08,15.99,61.88,99.38,2.68,275.44,0
2016,2,23,29.08,17.21,68.69,99.36,2.32,234.12,0.02
2016,2,24,28.7,17.27,70.25,99.33,2.7,264,0.07
2016,2,25,28.79,15.75,64.5,99.33,2.97,302.81,0.06
2016,2,26,29.19,15.2,61.06,99.39,2.76,311.19,0
2016,2,27,28.84,15.01,61.38,99.47,2.41,214.69,0
2016,2,28,29.05,15.26,61.94,99.57,2.33,191.5,0
2016,2,29,29.44,14.53,57.75,99.51,1.8,195.44,0
2016,3,1,28.98,14.95,60.62,99.37,1.66,209.81,0.05
2016,3,2,28.88,16.11,65.12,99.37,1.97,262.88,0.06
2016,3,3,30.01,14.34,55.81,99.38,2.16,195.31,0.12
2016,3,4,29.69,16.24,63.69,99.31,2.2,222.75,0.1
2016,3,5,29.51,16.05,63.38,99.22,1.83,227.56,0.06
2016,3,6,29.21,16.78,66.56,99.19,2.37,252.94,0.3
2016,3,7,29.62,16.11,63.06,99.16,2.39,243.81,0.13
2016,3,8,29.3,16.11,63.56,99.14,2.23,228.62,0
2016,3,9,28.93,16.3,65.25,99.22,1.8,259.44,0
2016,3,10,29.46,15.99,62.44,99.26,2.27,247.62,0.01
2016,3,11,29.34,17.09,67.31,99.33,2.14,273.88,0.01
2016,3,12,29.18,17.03,68.06,99.28,2.64,288.5,0.09
2016,3,13,29.51,15.69,62.06,99.29,2.98,308.19,0.16
2016,3,14,29.87,13.31,52.38,99.24,3.11,250.31,0.01
2016,3,15,28.84,13.37,54.81,99.3,3.13,311.38,0
2016,3,16,28.4,14.47,60.88,99.24,2.95,271.81,0
2016,3,17,29.11,15.38,61.62,99.28,2.91,310.06,0
2016,3,18,30.12,15.69,59.56,99.18,3.22,314.19,0
2016,3,19,29.58,16.91,65.94,99.22,2.77,301.56,0
2016,3,20,29.68,17.82,69.25,99.21,2.35,274.19,0
2016,3,21,29.79,18.19,70.06,99.16,2.13,246.38,0
2016,3,22,29.64,17.58,68.25,99.08,2,242.06,0
2016,3,23,30.1,16.17,61.56,99.1,1.95,234.31,0.01
2016,3,24,30.27,16.05,60.12,99.28,2.58,299.81,0.01
2016,3,25,30.42,15.56,58.38,99.39,2.61,225,0
2016,3,26,30.49,15.32,57.5,99.34,2.73,296.88,0
2016,3,27,29.8,16.48,63.75,99.34,2.31,231.75,0.01
2016,3,28,29.97,16.91,64.94,99.32,2.63,249.06,0.04
2016,3,29,30.08,16.97,64.5,99.36,2.48,248.31,0.11
2016,3,30,30.19,17.03,64.12,99.36,2.45,237.81,0.22
2016,3,31,30.04,16.36,62,99.28,2.23,253.44,0.34
2016,4,1,30.3,16.48,61.75,99.09,2.75,252.56,0.22
2016,4,2,30.49,17.09,63.56,99.18,2.59,300.06,0.13
2016,4,3,30.42,16.91,63,99.32,2.49,286.62,0.1
2016,4,4,30.42,16.78,62.5,99.14,2.64,296.12,0.12
2016,4,5,29.86,17.4,66.5,99.13,2.7,294.69,0.58
2016,4,6,29.8,17.64,67.75,99.18,2.58,287.5,0.73
2016,4,7,30.55,17.52,65,99.05,3.12,309.88,0.5
2016,4,8,30.31,17.76,65.94,99.07,2.23,262.31,0.28
2016,4,9,29.69,17.7,67.75,99.21,2.5,268.12,1.08
2016,4,10,29.64,16.85,65.06,99.29,2.17,292.12,0.75
2016,4,11,30.18,17.82,67,99.18,2.56,295.06,0.21
2016,4,12,30.25,18.07,67.31,99.07,2.52,277.62,0.11
2016,4,13,29.69,17.82,68.06,98.96,2.37,280.69,0.1
2016,4,14,30.51,17.4,64.62,98.88,3.2,302.19,0
2016,4,15,30.73,17.76,64.81,99.06,2.59,283.06,0.04
2016,4,16,30.17,17.76,66.38,99.11,2.38,276.38,0.28
2016,4,17,30.44,16.78,62.31,99.01,3.19,305.31,0.19
2016,4,18,30.58,17.52,64.31,98.98,3.22,297.94,0.09
2016,4,19,30.63,18.01,65.81,99.04,2.48,284,0.11
2016,4,20,30.85,17.58,63.69,99.22,2.85,290.31,0.13
2016,4,21,30.15,18.31,68.62,99.16,3.34,295.19,0.31
2016,4,22,30.29,17.58,65.62,99.14,3.75,300.69,0.12
2016,4,23,30.33,16.24,60.94,98.94,3.93,306.5,0.01
2016,4,24,30.29,16.6,62.44,98.81,3.95,315.88,0.01
2016,4,25,30.23,16.42,62.44,98.88,3.13,281.81,0.05
2016,4,26,30.47,16.97,63,99.02,2.84,250.25,0.06
2016,4,27,30.68,17.76,64.69,99,2.79,268.31,0.23
2016,4,28,30.23,18.31,68.31,99.01,2.16,249.94,0.15
2016,4,29,30.6,18.07,66.19,99.05,2.06,247.31,0.09
2016,4,30,30.59,17.4,64,99.06,2.45,246.5,0.03
2016,5,1,30.62,16.72,61.56,99.06,2.58,270.12,0.02
2016,5,2,30.87,17.7,64.06,99.06,2.94,289.62,0.28
2016,5,3,30.29,18.68,69,99,2.5,287.88,1.87
2016,5,4,30.32,18.07,66.81,98.99,2.41,297.56,1.77
2016,5,5,30.69,17.33,63.19,99.01,2.55,292.44,0.42
2016,5,6,30.78,17.21,62.56,99.04,2.68,302.31,0.67
2016,5,7,31.11,16.48,59.5,98.96,3.03,310.56,0.17
2016,5,8,30.86,16.17,59.06,99.08,3.01,307.62,0.19
2016,5,9,31.47,16.05,57.06,99,3.28,266.75,0.19
2016,5,10,31.23,16.97,60.69,99.03,2.82,299,0.79
2016,5,11,30.05,17.94,67.56,99.03,2.37,295.69,5.41
2016,5,12,29.53,18.37,70.94,98.92,2.49,297.38,6.77
2016,5,13,29.17,18.92,74.5,98.91,3.34,311.25,7.04
2016,5,14,30.06,19.78,74.06,98.92,3.57,308.19,5.94
2016,5,15,29.23,20.81,81.12,98.96,3.54,292.12,7.29
2016,5,16,29.38,20.81,80.25,98.74,3.63,298.62,5.68
2016,5,17,28.65,20.32,81.38,98.64,3.75,302.06,11.36
2016,5,18,28.56,20.2,81.38,98.62,3.53,279.62,2.22
2016,5,19,28.91,20.14,79.44,98.7,3.72,267.81,2.27
2016,5,20,28.44,19.78,80.44,98.84,3.37,263.38,6.45
2016,5,21,29.44,19.35,74.81,98.96,3.58,287.06,0.95
2016,5,22,29.44,19.9,76.88,99.1,3.1,283.25,0.32
2016,5,23,29.45,20.02,77.5,99.14,3.52,292.94,0.15
2016,5,24,29.65,19.71,75.44,99.1,3.56,284.81,0.31
2016,5,25,29.31,19.23,74.81,99.04,3.11,283.12,0.96
2016,5,26,28.46,19.59,79.56,99.05,3.1,276.5,2.52
2016,5,27,28.64,19.1,77.56,99.11,3.56,308.94,4.82
2016,5,28,28.98,19.78,78.69,99.08,3.69,289.44,10.5
2016,5,29,27.98,19.41,81.19,99.05,2.98,268.56,9.88
2016,5,30,28.16,19.17,79.62,98.99,2.77,262.38,20.18
2016,5,31,28.2,19.35,80.38,99.06,2.45,268.38,6.48
2016,6,1,28.13,19.65,81.69,99.05,2.86,266.5,17.96
2016,6,2,27.03,18.92,83.56,99.02,2.34,280.12,17.88
2016,6,3,27.73,19.59,83.12,98.88,2.58,243.44,10.6
2016,6,4,27.26,20.32,88.44,98.92,2.76,252.5,21.29
2016,6,5,27.44,19.9,85.75,98.94,2.31,265.62,10.33
2016,6,6,27.07,19.41,85.38,98.96,2.23,246.19,2.78
2016,6,7,27.55,20.08,85.88,98.93,2.02,237.62,14.17
2016,6,8,26.96,19.53,86.31,99,1.87,242.69,24.69
2016,6,9,26.36,18.92,86.69,98.96,3.17,205.25,36.36
2016,6,10,26.83,18.37,82.38,99.04,4.09,259.44,18.1
2016,6,11,27.08,18.31,80.81,99.18,3.31,298.81,11.88
2016,6,12,27.02,18.74,82.94,99.18,2.93,285.81,10.98
2016,6,13,26.8,18.07,81.69,99.21,3.29,304.38,49.51
2016,6,14,27.1,18.86,83.06,99.14,4.12,275.12,20.99
2016,6,15,27.05,18.37,81.31,99.01,4.15,263.62,8.33
2016,6,16,27.12,19.47,85.44,98.84,4.3,275.56,33.02
2016,6,17,27.05,19.59,86.25,98.8,3.96,291.19,50.46
2016,6,18,26.48,19.35,87.81,98.86,5.95,284.62,63.9
2016,6,19,26.57,17.52,79.62,98.83,4.7,302.38,10.37
2016,6,20,26.05,18.01,84.19,98.76,4.31,280.06,52.15
2016,6,21,24.97,17.88,88.81,98.85,4.08,273.62,42.56
2016,6,22,25.17,17.7,87.19,99.01,3,271.12,47.28
2016,6,23,25.21,17.94,88.31,99.07,4.08,264.62,81.39
2016,6,24,25.78,18.49,87.94,98.99,3.84,270.69,48.83
2016,6,25,25.78,18.37,87.38,99.05,3.48,299.25,21.46
2016,6,26,26.06,19.17,89.38,98.98,3.91,278.31,25.24
2016,6,27,26.09,19.84,92.31,98.89,4.08,270.25,130.93
2016,6,28,25.86,19.65,92.56,98.91,4.61,255.75,103.95
2016,6,29,25.89,19.65,92.56,98.94,4.8,263.94,120.93
2016,6,30,26.19,19.59,90.69,98.96,4.91,264.06,40.31
2016,7,1,26.48,19.78,89.88,98.91,4.77,260.62,45.07
2016,7,2,26.4,19.47,89.06,98.95,4.68,257.25,43.8
2016,7,3,26.11,19.41,90.25,99.08,4.52,260.25,47.06
2016,7,4,26.11,19.41,90.38,99.06,4.49,257.12,48.65
2016,7,5,26.3,19.53,89.75,99.02,3.87,270.31,34.28
2016,7,6,26.04,19.53,91.19,99.01,3.53,266.88,40.96
2016,7,7,25.98,19.41,90.94,99,3.27,263.69,16.14
2016,7,8,26.23,19.47,89.81,98.96,4.29,268.25,18.56
2016,7,9,26.04,19.41,90.56,98.95,5.22,262.81,30.69
2016,7,10,26.19,19.29,89.25,98.94,5.62,265.62,39.04
2016,7,11,26.03,19.23,89.88,98.91,5.45,263.25,27.25
2016,7,12,25.92,18.98,89.38,98.97,4.65,262,21.74
2016,7,13,25.96,18.86,88.69,98.97,4.56,261.62,21.37
2016,7,14,25.83,18.86,89.31,98.91,3.48,270.31,11.01
2016,7,15,25.92,19.04,89.56,98.91,3.33,276.44,22.23
2016,7,16,25.42,18.68,90.5,99.01,2.9,260.19,22.74
2016,7,17,25.08,18.37,91.06,99.16,2.39,273.06,14.97
2016,7,18,24.77,17.88,90.56,99.22,2.95,273.81,26.64
2016,7,19,25.09,18.25,90.31,99.16,3.3,288,11.25
2016,7,20,25.29,18.55,90.81,99.11,3.97,298.5,35.04
2016,7,21,25.17,18.43,90.62,99.03,4.05,284.62,39.14
2016,7,22,25.24,18.43,90.25,98.96,4.23,279.81,45.19
2016,7,23,24.94,18.55,92.44,98.91,3.8,272.75,42.67
2016,7,24,25.03,18.55,91.81,98.92,3.61,283.94,21.88
2016,7,25,25.23,18.49,90.81,98.92,2.68,294.19,12.52
2016,7,26,25.24,18.37,90.06,98.87,2.23,269.56,7.82
2016,7,27,24.52,17.82,91.12,98.96,2.31,283.56,7.22
2016,7,28,24.91,18.25,91.12,99,3.46,300.81,16.63
2016,7,29,24.62,17.58,89.5,99.02,3.41,315.44,18.37
2016,7,30,24.52,17.7,90.62,99.05,2.46,271.06,21.26
2016,7,31,24.77,17.94,90.56,99.14,2.38,277.75,10.67
2016,8,1,25.3,18.31,89.69,99.13,3.54,275,9.97
2016,8,2,25.54,18.31,88.19,98.92,4.25,264.12,9.28
2016,8,3,25.72,18.43,87.75,98.86,4.41,265.62,13.38
2016,8,4,25.65,18.62,89,98.95,4.44,271,35.84
2016,8,5,25.56,18.68,89.69,99.02,4.28,272.81,36.2
2016,8,6,25.62,18.55,89.12,99.03,4.35,273.81,26.46
2016,8,7,25.59,18.8,90.19,99.11,3.7,273.69,21.47
2016,8,8,25.55,18.49,89.31,99.18,3.45,276.19,20.61
2016,8,9,25.69,18.37,87.81,99.14,3.96,281.44,10.31
2016,8,10,25.48,18.25,88.5,99.18,3.84,277.12,7.94
2016,8,11,25.72,18.62,89.06,99.25,3.76,282.38,18.4
2016,8,12,25.78,18.92,90.19,99.23,4,287.31,20.56
2016,8,13,25.76,18.68,88.88,99.12,4.02,281.44,16.17
2016,8,14,25.65,18.37,88.12,99.11,4.13,282.5,18.91
2016,8,15,25.56,18.25,87.94,99.08,4.57,284.75,23.26
2016,8,16,25.62,18.43,88.44,99.02,4.79,284.44,22.32
2016,8,17,25.65,18.55,88.88,98.93,4.12,276,26.1
2016,8,18,25.47,18.49,89.44,98.94,3.94,279.38,23.07
2016,8,19,25.49,18.37,88.75,98.94,3.79,288.75,13.88
2016,8,20,25.57,18.43,88.69,98.93,2.73,294.81,5.94
2016,8,21,25.73,18.74,89.31,99,2.78,294.75,11.16
2016,8,22,25.78,18.74,89.06,99.05,3.07,292.81,15.88
2016,8,23,25.67,18.8,89.81,99.03,3.39,283.81,26.1
2016,8,24,25.68,18.92,90.31,98.97,3.59,289.19,21.56
2016,8,25,25.68,19.04,90.75,98.97,3.75,291.19,15.74
2016,8,26,25.51,18.55,89.69,98.99,3.2,303.62,14.22
2016,8,27,25.63,18.62,89.31,99.02,3.41,292.06,10.54
2016,8,28,25.49,18.37,88.81,99.07,3.4,273.94,18.94
2016,8,29,25.51,18.62,89.81,99,3.55,278.44,15.88
2016,8,30,25.44,18.92,91.56,98.88,4.12,285.62,19.65
2016,8,31,24.73,18.19,91.88,98.98,2.79,257.88,21.89
2016,9,1,24.63,17.58,89.69,99.14,2.35,237.88,10.99
2016,9,2,24.67,17.82,90.5,99.18,2.2,227.44,14.61
2016,9,3,25.01,17.94,89.38,99.13,1.99,271.25,14.82
2016,9,4,25.21,18.01,88.62,99.28,1.98,279.94,7.37
2016,9,5,25.07,17.88,88.81,99.32,2.39,282.88,3.86
2016,9,6,25.08,17.58,87.44,99.36,3.04,289.94,6.93
2016,9,7,24.94,17.09,85.81,99.27,2.98,287.81,3.92
2016,9,8,24.8,17.15,86.75,99.24,2.72,295.5,2.99
2016,9,9,25.23,17.33,85.5,99.27,3.26,318.75,0.86
2016,9,10,25.37,17.76,86.94,99.22,3.46,314.06,0.41
2016,9,11,25.01,18.01,89.75,99.09,3.05,315,2.23
2016,9,12,25.32,17.7,86.69,99.03,2.9,316.56,3.1
2016,9,13,25.55,18.43,89,99.05,3.19,306.56,9.74
2016,9,14,25.63,18.68,89.5,99.02,3.5,306,9.66
2016,9,15,25.53,18.68,90,99,3.24,298.38,12.57
2016,9,16,25.65,18.62,89.06,98.96,3.3,281.88,11.37
2016,9,17,25.51,18.01,87.19,99.07,3.29,283.12,7.01
2016,9,18,25.48,18.07,87.75,99.18,3.48,279.5,10.68
2016,9,19,25.35,18.07,88.25,99.17,3.72,303.88,6.15
2016,9,20,25.21,17.82,87.88,99.1,3.74,308.94,6.87
2016,9,21,25.35,18.13,88.38,99.11,3.81,306.94,19.58
2016,9,22,25.08,17.7,87.75,99.14,3.69,306.25,7.47
2016,9,23,25.19,18.19,89.44,98.95,4.05,292.88,17.81
2016,9,24,25.23,18.31,89.88,98.84,4.7,286.88,27.51
2016,9,25,24.99,17.76,88.62,98.92,3.49,304.5,9.24
2016,9,26,24.86,17.88,90,99.07,3.16,298.62,16.27
2016,9,27,25.12,18.62,91.94,99.06,3.39,300.56,9.19
2016,9,28,24.98,18.86,93.75,98.99,3.32,302.44,12.77
2016,9,29,25.34,18.62,90.88,98.96,3.38,307.56,5.15
2016,9,30,24.99,17.82,88.94,98.96,2.84,304.88,1.83
